PV_gen_share,ReM_OcM_Ratio,REM,Storage_hrs,Storage_LCOH,GreenHydrogen_LCOH,Transport_LCHS,Electricity_LCOH,Electricity_LCOS,Total_LCOH
1,1,3,2,0.0267759662215442,19.221173269891,0.0857215722051855,4.10201305172421,298.705673895277,23.4356838600419
1,1,3,4,0.0535518292713155,16.3833373780792,0.0857214070562138,3.50507213029064,255.23686042148,20.0276827446974
1,1,3,8,0.107054908678137,12.6845468282369,0.0856823896497584,2.72535967116756,198.458753523695,15.6026437977324
1,1,3,16,0.21391508392706,10.1594663615857,0.0856044612961417,2.19206411958689,159.624550630728,12.6510500263958
1,1,3,24,0.320581056595624,10.0370745182434,0.0855266745657941,2.16614752714319,157.737322795675,12.609329776548
1,1,3,48,0.639419038744213,9.9410584967795,0.0852941602641715,2.14567654362087,156.246640330449,12.8114482394088
1,1,3,72,0.956528124159305,9.88124916481192,0.0850629067697269,2.13286732940356,155.313882458496,13.0557075251445
1,1,3,96,1.27192233721308,9.82224047255422,0.0848329038551122,2.12021014395759,154.392195213579,13.29920585758
1,1,3,120,1.58561555100389,9.76404387421155,0.0846041414032964,2.10770229667328,153.481382667415,13.541965863292
1,1,5,2,0.0267759662215442,29.5398231388697,0.114861206261807,6.34539745110485,462.067330811867,36.0268577624579
1,1,5,4,0.053549989519987,25.4016567357113,0.114857038970713,5.46463111439614,397.930552397605,31.0346948785981
1,1,5,8,0.107051232524223,19.8314985090726,0.114804761832011,4.27723636591242,311.465311050687,24.3305908693413
1,1,5,16,0.213907744986808,15.1587186230003,0.11470035018829,3.28120328486435,238.934890268286,18.7685300030398
1,1,5,24,0.320570068181972,15.0587423944156,0.114596128290802,3.25987072554976,237.381468466447,18.7537793164382
1,1,5,48,0.639397181245612,14.9677740893079,0.114284595917429,3.24028608154574,235.955328614757,18.9617419480167
1,1,5,72,0.956495515450576,14.9271794801542,0.113974752768589,3.23149378498401,235.315079830454,19.2291435333574
1,1,5,96,1.2718790937361,14.8868045762836,0.113666585142186,3.22274907390334,234.67829618705,19.4950993290652
1,1,5,120,1.58556178778817,14.8466475988834,0.113360079483917,3.21405156303464,234.044949629521,19.7596210291902
1,1,7,2,0.0267759662215442,39.8715663960765,0.143036094463953,8.58676451525918,625.282086811603,48.6281429720212
1,1,7,4,0.0535492123899727,34.4220131987202,0.143028829258822,7.42107283093368,540.397247165808,42.0396640713027
1,1,7,8,0.107049679678704,27.0229217349715,0.142963730684525,5.83642990801786,425.004676200196,33.1093650533526
1,1,7,16,0.213904644942233,21.033049931434,0.142833711149226,4.55395975071288,331.616111181529,25.9437480382383
1,1,7,24,0.320565426561731,21.0081909680954,0.142703927893702,4.54859352303255,331.225346297236,26.0200538455834
1,1,7,48,0.639387948409591,20.9510533492174,0.14231598938255,4.53621813937068,330.324179657876,26.2689754263803
1,1,7,72,0.95648174118913,20.8942257960162,0.141930154363264,4.52390991254496,329.427903331576,26.5165476041135
1,1,7,96,1.27186082723432,20.8377057913959,0.141546405773674,4.51166829737998,328.536477619051,26.7627813217839
1,1,7,120,1.58553907763459,20.7814908454324,0.141164726735646,4.49949275458539,327.649863249559,27.007687404388
1,1,9,2,0.0267759662215442,50.211854084085,0.170644056251776,10.8283552531665,788.513130574999,61.2376293597248
1,1,9,4,0.0535484352828244,43.4726286008541,0.170632912496815,9.38279065338489,683.248144215333,53.0796006020186
1,1,9,8,0.107048126878855,34.2638343805403,0.170555251243041,7.40553996842985,539.266155162144,41.9469777270921
1,1,9,16,0.213901544988752,27.0341674913072,0.170400140621411,5.85376753282502,426.267189711602,33.2722367097424
1,1,9,24,0.320560785077757,27.0073767554275,0.170245311872595,5.8479706814633,425.845067117003,33.3461535338411
1,1,9,48,0.639378715843898,26.9339198867923,0.169782509200463,5.83206067474253,424.686511739612,33.5751417865791
1,1,9,72,0.956467967329904,26.8608616276567,0.169322215914764,5.816237002764,423.534243196766,33.8028888136654
1,1,9,96,1.27184256126452,26.7881987422527,0.168864411661268,5.80049896469341,422.38821045421,34.0294046798719
1,1,9,120,1.58551636814064,26.7159280297401,0.168409076305283,5.78484586726151,421.248363028571,34.2546993414475
1,1,11,2,0.0267759662215442,60.5125109824153,0.197867240937527,13.0607529399028,951.074742888383,73.7979071294772
1,1,11,4,0.0535476581982305,52.4907772301525,0.197851448173409,11.3370546147953,825.556256403563,64.0792309513194
1,1,11,8,0.107046574124053,41.482178282245,0.197761400078799,8.96953765664112,653.155354815333,50.756523913089
1,1,11,16,0.213898445125119,33.037419265838,0.197581549567389,7.15402879454322,520.951290304164,40.6029280550737
1,1,11,24,0.320556143728189,33.0068834931574,0.197402025882312,7.14741615162481,520.469762348435,40.6722578143927
1,1,11,48,0.639369483544832,32.9171056457417,0.196865406900605,7.12797115063093,519.053791201456,40.8813116868181
1,1,11,72,0.956454193867374,32.8278149656633,0.196331697506681,7.108631665303,517.645503630251,41.0892325223403
1,1,11,96,1.27182429581937,32.7390074983302,0.195800874100522,7.08939683911522,516.244837263218,41.2960295073653
1,1,11,120,1.5854936592972,32.6506793318374,0.195272913336651,7.07026582478729,514.851730402009,41.5017117292585
1,1,13,2,0.0267759662215442,70.7469208948095,0.224807156902401,15.2784928039644,1112.56898297631,86.2769968218979
1,1,13,4,0.0535468811361901,61.4573587123453,0.224785951879713,13.2799274447244,967.034874496416,75.0156189900856
1,1,13,8,0.107045021414297,48.6667834452432,0.224683646573155,10.5261070110203,766.503628480415,59.5246191242509
1,1,13,16,0.213895345351331,39.0417110761363,0.2244793150751,8.45451178019649,615.651536676032,47.9345975167592
1,1,13,24,0.320551502513023,39.0062163633318,0.22427535488512,8.44682396345582,615.091715327015,47.9978671841858
1,1,13,48,0.639360251512382,38.9001184818468,0.223665692070112,8.42384417280575,613.418343310508,48.186988598235
1,1,13,72,0.956440420801524,38.7945963178579,0.223059334844349,8.40098907708219,611.754051489892,48.3750851505859
1,1,13,96,1.27180603089884,38.6896451980324,0.222456256396182,8.3782576640858,610.098766157529,48.5621651494133
1,1,13,120,1.58547095110427,38.585260499482,0.221856430203139,8.35564893254295,608.452414401387,48.7482368133323
1,1,15,2,0.0267759662215442,80.970833549569,0.251527250924779,17.4937014022382,1273.87889808929,98.7428381689535
1,1,15,4,0.0535461040967022,70.4148778873103,0.251499875853945,15.2206505258906,1108.35694941283,85.9405743931515
1,1,15,8,0.107043468749583,55.8446956707103,0.251385414080517,12.0811203973095,879.738597655472,68.2842449508498
1,1,15,16,0.213892245667385,45.0463295842357,0.251156802810149,9.75506441918815,710.356855154479,55.2664430519013
1,1,15,24,0.320546861432252,45.0053753735083,0.250928606962674,9.74619411859335,709.710926171949,55.3230449604966
1,1,15,48,0.639351019746536,44.8829584026036,0.250246500665038,9.7196797428907,707.780168185004,55.4922356659059
1,1,15,72,0.956426648132336,44.7612056916757,0.249568092691652,9.69330923971209,705.859886892965,55.6605096722118
1,1,15,96,1.27178776650293,44.6401118487342,0.248893353045821,9.66708144120262,703.94999725347,55.8278744094856
1,1,15,120,1.5854482435618,44.5196715399893,0.248222252054378,9.6409951921131,702.050415142094,55.9943372277185
1,1,17,2,0.0267759662215442,91.2323103785388,0.278070318865384,19.7168183470021,1435.76469337085,111.253975010628
1,1,17,4,0.0535458366055877,79.4001346627129,0.278038666011785,17.1672117736774,1250.10415547161,96.8989309390076
1,1,17,8,0.107042934254201,63.0394340602737,0.277912126625728,13.6396827249636,993.231998217435,77.0640718461172
1,1,17,16,0.213891178620023,51.0512593670688,0.277659393078722,11.0556844772281,805.067083040088,62.5984944159957
1,1,17,24,0.320545263768372,51.0048450925818,0.277407118786317,11.0456315702245,804.335037499701,62.648429045361
1,1,17,48,0.63934784176702,50.8661073439736,0.276653038952715,11.0155822438036,802.1468669148,62.7976904684969
1,1,17,72,0.956421906974081,50.7281224115459,0.275903047657689,10.9856959704765,799.970569740263,62.9461433366542
1,1,17,96,1.27178147909452,50.5908841845023,0.275157111739723,10.9559714267007,797.806049596659,63.0937942020372
1,1,17,120,1.58544042662652,50.4543866180051,0.274415198394959,10.9264073032196,795.653211144862,63.2406495462462
1,1,19,2,0.0267759662215442,101.520606146566,0.304466845472293,21.9455971872503,1598.06278385596,123.79744614551
1,1,19,4,0.0535458366055877,88.4053096450787,0.304432187891704,19.1179761187077,1392.15742808327,107.881263788284
1,1,19,8,0.107042934254201,70.2463684355376,0.304293636435159,15.2008204535545,1106.9129376445,85.8585254597814
1,1,19,16,0.213891178620023,57.0564140163898,0.304016911518541,12.3563532392548,899.78085751538,69.9306753457831
1,1,19,24,0.320545263768372,57.0045392693869,0.303740689452425,12.3451176373096,898.962688970242,69.9739428599172
1,1,19,48,0.63934784176702,56.8494795234715,0.302915026688029,12.3115330960156,896.517086551824,70.1032754879421
1,1,19,72,0.95642190697408,56.6952611598537,0.302093840577048,12.2781307905324,894.084754415576,70.2319076979372
1,1,19,96,1.27178147909452,56.5418773488236,0.301277094810027,12.2449092416065,891.665584843313,70.3598451643347
