PV_gen_share,ReM_OcM_Ratio,REM,Storage_hrs,Storage_LCOH,GreenHydrogen_LCOH,Transport_LCHS,Electricity_LCOH,Electricity_LCOS,Total_LCOH
0.15,0.35,2.9,1,0.0133864591513969,4.75903582494297,0.0544999535191635,5.28639149518154,384.951270054766,10.1133137327951
0.15,0.35,2.9,2,0.0267724237320009,4.7515083836079,0.0544989467523659,5.27851898799459,384.377999678765,10.1112987420869
0.15,0.35,2.9,4,0.0535445873861366,4.75038659143241,0.0544986820402527,5.27735081176273,384.292933916135,10.1357806726215
0.15,0.35,2.9,8,0.107089174772273,4.75038659143241,0.0544986820402527,5.27735081176273,384.292933916135,10.1893252600077
0.15,0.35,2.9,16,0.214178349544546,4.75038659143241,0.0544986820402527,5.27735081176273,384.292933916135,10.2964144347799
0.15,0.35,2.9,24,0.32126752431682,4.75038659143241,0.0544986820402527,5.27735081176273,384.292933916135,10.4035036095522
0.15,0.35,2.9,48,0.642535048633639,4.75038659143241,0.0544986820402527,5.27735081176273,384.292933916135,10.724771133869
0.15,0.35,3,1,0.0133864591513968,4.79195104323988,0.0550957630584529,5.33655517806015,388.604153775608,10.1969884435099
0.15,0.35,3,2,0.0267698710778558,4.76100533211754,0.0550894921999211,5.30400571004086,386.233924657115,10.1468704054362
0.15,0.35,3,4,0.0535275574169413,4.74010944526902,0.0550769547642815,5.28242417187359,384.662372392249,10.1311381293238
0.15,0.35,3,8,0.107041190069128,4.73511685932831,0.0550697908502578,5.27714267198056,384.277777325185,10.1743705122283
0.15,0.35,3,16,0.214082380138257,4.73511685932831,0.0550697908502578,5.27714267198056,384.277777325185,10.2814117022974
0.15,0.35,3,24,0.321123570207385,4.73511685932831,0.0550697908502578,5.27714267198056,384.277777325185,10.3884528923665
0.15,0.35,3,48,0.64224714041477,4.73511685932831,0.0550697908502578,5.27714267198056,384.277777325185,10.7095764625739
0.15,0.35,3.1,1,0.0133864591513969,4.85748438754085,0.0556886609489212,5.42047854946315,394.715394011658,10.3470380571043
0.15,0.35,3.1,2,0.0267698710778562,4.79683478598976,0.0556823226082715,5.35606510161194,390.024852537094,10.2353520812878
0.15,0.35,3.1,4,0.0535275574169424,4.75296753002217,0.0556696502544691,5.30989714614377,386.662934845318,10.1720618838374
0.15,0.35,3.1,8,0.107006409140148,4.72278968781061,0.0556443228430704,5.27916780282692,384.425245913549,10.1646082226207
0.15,0.35,3.1,16,0.213987898231941,4.71870895730455,0.0556378435152102,5.27485326406796,384.111064268758,10.2631879631197
0.15,0.35,3.1,24,0.320981847347912,4.71870895730455,0.0556378435152102,5.27485326406796,384.111064268758,10.3701819122356
0.15,0.35,3.1,48,0.641963694695824,4.71870895730455,0.0556378435152102,5.27485326406796,384.111064268758,10.6911637595835
0.15,0.35,3.2,1,0.0133864591513969,4.94228701747828,0.0562787869955778,5.52422873716961,402.270408914059,10.5361810007949
0.15,0.35,3.2,2,0.026769871077856,4.84964364058584,0.0562723814882939,5.42566277452634,395.092905594775,10.3583486676783
0.15,0.35,3.2,4,0.0535275574169419,4.78384077375197,0.0562595748470813,5.35580802681614,390.006132533244,10.2494359328321
0.15,0.35,3.2,8,0.107006409140147,4.72982484199501,0.0562339790441481,5.29926451816165,385.888674435459,10.192329748341
0.15,0.35,3.2,16,0.213893499685048,4.70285668478758,0.0562026269062784,5.27088324841926,383.821970551901,10.2438360597982
0.15,0.35,3.2,24,0.320840249527573,4.70285668478758,0.0562026269062784,5.27088324841926,383.821970551901,10.3507828096407
0.15,0.35,3.2,48,0.641680499055145,4.70285668478758,0.0562026269062784,5.27088324841926,383.821970551901,10.6716230591683
0.15,0.35,3.3,1,0.0133864591513968,5.03956499497231,0.0568662701610872,5.64083360343074,410.761492369135,10.7506513277155
0.15,0.35,3.3,2,0.0267698710778559,4.9206274213315,0.0568597977879752,5.51412731640425,401.534830636035,10.5183844066016
0.15,0.35,3.3,4,0.0535275574169416,4.83101191841572,0.0568468574607588,5.41858757295595,394.577694446888,10.3599739062494
0.15,0.35,3.3,8,0.107006409140146,4.75173283368785,0.0568209944682832,5.33476605639249,388.473871207835,10.2503262936888
0.15,0.35,3.3,16,0.213818261172763,4.69931170357992,0.0567693390187664,5.27917826547577,384.426007796199,10.2490775692472
0.15,0.35,3.3,24,0.320694075684587,4.69035948541324,0.0567634420122121,5.26964504679453,383.731805589949,10.3374620499046
