PV_gen_share,ReM_OcM_Ratio,REM,Storage_hrs,Storage_LCOH,GreenHydrogen_LCOH,Transport_LCHS,Electricity_LCOH,Electricity_LCOS,Total_LCOH
0.35,0.45,2.3,1,0.0194169198561918,5.13957778204728,0.0548407812079993,3.9505176998677,287.673890086281,9.16435318297917
0.35,0.45,2.3,2,0.0388294197442851,4.92174255523525,0.0548345393708483,3.79152617099434,276.0962399967,8.80693268534472
0.35,0.45,2.3,3,0.0582375011733166,4.75042989179066,0.0548282989543954,3.66620836399801,266.970686392188,8.52970405591639
0.35,0.45,2.3,4,0.077641165651636,4.61303931955393,0.0548220599581557,3.56573593996,259.654355909634,8.31123848512373
0.35,0.45,2.3,5,0.0970404146869065,4.50920300507232,0.0548158223816443,3.48938436912474,254.094488807377,8.15044361126561
0.35,0.45,2.3,6,0.116435249786105,4.4258375900345,0.0548095862243768,3.42782873374847,249.612051205334,8.02491115979345
0.35,0.45,2.3,7,0.135825672455524,4.35547185566991,0.0548033514858687,3.37610901781948,245.845858264103,7.92220989743078
0.35,0.45,2.3,8,0.155211684200768,4.30224732375542,0.054797118165636,3.33711929846523,243.006654622417,7.84937542458706
0.35,0.45,2.3,9,0.17459328652676,4.25849211380192,0.0547908862631948,3.3052198930873,240.683762603273,7.79309617967918
0.35,0.45,2.3,10,0.193970480937735,4.22032116071355,0.0547846557780614,3.27748007399944,238.663768700307,7.74655637142879
0.35,0.45,2.3,11,0.213343268937247,4.18870259264707,0.0547784267097523,3.25443038269538,236.985306567875,7.71125467098944
0.35,0.45,2.3,12,0.232711652028164,4.16134641898397,0.0547721990577844,3.2345816516996,235.53993608921,7.68341192176952
0.35,0.45,2.4,1,0.0194169198561918,5.27110013143965,0.0556041340926516,4.06068849567284,295.696449105376,9.40680968106134
0.35,0.45,2.4,2,0.0388294197442851,5.04744216059078,0.0555978053726319,3.8969011237623,283.769569135672,9.03877050947
0.35,0.45,2.4,3,0.0582375011733167,4.87252912959349,0.0555914780930857,3.7685208608428,274.421009668241,8.75487896970269
0.35,0.45,2.4,4,0.0776411656516361,4.7315818664587,0.0555851522535211,3.66513039500754,266.892189456738,8.52993857937139
0.35,0.45,2.4,5,0.0970404146869066,4.62360201559301,0.0555788278534468,3.58536613570503,261.083812806718,8.36158739383839
0.35,0.45,2.4,6,0.116435249786105,4.53579662525277,0.0555725048923713,3.52047145461652,256.358228269971,8.22827583454777
0.35,0.45,2.4,7,0.135825672455524,4.46120860534065,0.0555661833698036,3.46551418246,252.356278786154,8.11811464362598
0.35,0.45,2.4,8,0.155211684200768,4.40240697353555,0.0555598632852529,3.42233284734193,249.211844664785,8.0355113683635
0.35,0.45,2.4,9,0.17459328652676,4.35653138131877,0.0555535446382285,3.3888552449633,246.774029462148,7.97553345744706
0.35,0.45,2.4,10,0.193970480937735,4.31626219379369,0.05554722742824,3.35941723372742,244.630374414378,7.92519713588708
0.35,0.45,2.4,11,0.213343268937247,4.28171932253356,0.0555409116547974,3.33416478390447,242.791508972762,7.88476828703007
0.35,0.45,2.4,12,0.232711652028164,4.253712381779,0.0555345973174105,3.31373586066721,241.30388930759,7.85569449179179
0.35,0.46,2.2,1,0.0194171762376312,5.10875314277759,0.0544494627721465,3.83535179594491,279.287590845581,9.01797157773227
0.35,0.46,2.2,2,0.0388299323904472,4.89259128106033,0.0544432653920369,3.6812788094451,268.068105514559,8.66714328828791
0.35,0.46,2.2,3,0.0582382699675442,4.72106514758121,0.0544370694225253,3.55873413591992,259.144489517718,8.39247462289121
0.35,0.46,2.2,4,0.0776421904773319,4.58648631213327,0.05443087486313,3.46257702871253,252.142397338579,8.18113640618626
0.35,0.46,2.2,5,0.097041695427533,4.48461681457887,0.0544246817133698,3.38954976254098,246.824603738353,8.02563295426076
0.35,0.46,2.2,6,0.116436786325184,4.40392465927902,0.0544184899727635,3.33135317600672,242.586769684701,7.90613311158369
0.35,0.46,2.2,7,0.135827464676637,4.33846222752851,0.0544122996408302,3.2842561821033,239.157200074617,7.81295817394928
0.35,0.46,2.2,8,0.155213731987557,4.28731919530886,0.0544061107170893,3.24756548893355,236.485409885078,7.74450452694705
0.35,0.46,2.2,9,0.174595589762925,4.24585537145886,0.0543999232010603,3.21803048802089,234.334692118004,7.69288137244374
0.35,0.46,2.2,10,0.193973039507037,4.21186874233474,0.054393737092263,3.19392747115497,232.579527567073,7.65416299008901
0.35,0.46,2.2,11,0.213346082723505,4.18236131920488,0.0543875523902173,3.17294305336925,231.051457183838,7.62303800768786
0.35,0.46,2.2,12,0.232714720915257,4.15703490883332,0.0543813690944435,3.15502521019321,229.746692583345,7.59915620903623
0.35,0.46,2.3,1,0.0194169198561918,5.24976216817231,0.055231534044667,3.9505176998677,287.673890086281,9.27492832194087
0.35,0.46,2.3,2,0.0388294197442851,5.02749248862803,0.0552252477330297,3.79152617099434,276.0962399967,8.91307332709968
0.35,0.46,2.3,3,0.0582375011733166,4.85268457046408,0.0552189628522133,3.66620836399801,266.970686392188,8.63234939848763
0.35,0.46,2.3,4,0.077641165651636,4.71249170920952,0.0552126794017295,3.56573593996,259.654355909634,8.41108149422288
0.35,0.46,2.3,5,0.0970404146869065,4.60652586346104,0.0552063973810898,3.48938436912474,254.094488807377,8.24815704465377
0.35,0.46,2.3,6,0.116435249786105,4.52144359245351,0.0552001167898064,3.42782873374847,249.612051205334,8.12090769277789
0.35,0.46,2.3,7,0.135825672455524,4.44963533698583,0.0551938376273914,3.37610901781948,245.845858264103,8.01676386488823
0.35,0.46,2.3,8,0.155211684200768,4.39532333790409,0.0551875598933574,3.33711929846523,243.006654622417,7.94284188046345
0.35,0.46,2.3,9,0.17459328652676,4.3506784176224,0.0551812835872169,3.3052198930873,240.683762603273,7.88567288082367
0.35,0.46,2.3,10,0.193970480937735,4.31173376975029,0.0551750087084828,3.27748007399944,238.663768700307,7.83835933339595
0.35,0.46,2.3,11,0.213343268937247,4.2794723198441,0.0551687352566683,3.25443038269538,236.985306567875,7.80241470673339
0.35,0.46,2.3,12,0.232711652028164,4.25156254272792,0.0551624632312867,3.2345816516996,235.53993608921,7.77401830968696
0.35,0.46,2.4,1,0.0194169198561918,5.38435730508957,0.0560093505561376,4.06068849567284,295.696449105376,9.52047207117474
0.35,0.46,2.4,2,0.0388294197442851,5.156131120047,0.0560029757154187,3.8969011237623,283.769569135672,9.147864639269
0.35,0.46,2.4,3,0.0582375011733167,4.97763741898693,0.0559966023256707,3.7685208608428,274.421009668241,8.86039238332872
0.35,0.46,2.4,4,0.0776411656516361,4.83380647936346,0.0559902303863983,3.66513039500754,266.892189456738,8.63256827040903
0.35,0.46,2.4,5,0.0970404146869066,4.72360191350756,0.0559838598971064,3.58536613570503,261.083812806718,8.4619923237966
0.35,0.46,2.4,6,0.116435249786105,4.63398653745361,0.0559774908573001,3.52047145461652,256.358228269971,8.32687073271353
0.35,0.46,2.4,7,0.135825672455524,4.55786569735039,0.0559711232664848,3.46551418246,252.356278786154,8.2151766755324
0.35,0.46,2.4,8,0.155211684200768,4.49785968949548,0.0559647571241661,3.42233284734193,249.211844664785,8.13136897816235
0.35,0.46,2.4,9,0.17459328652676,4.45105036925942,0.0559583924298496,3.3888552449633,246.774029462148,8.07045729317933
0.35,0.46,2.4,10,0.193970480937735,4.40996012245978,0.0559520291830416,3.35941723372742,244.630374414378,8.01929986630798
0.35,0.46,2.4,11,0.213343268937247,4.37471293194499,0.0559456673832482,3.33416478390447,242.791508972762,7.97816665216996
0.35,0.46,2.4,12,0.232711652028164,4.34613620552255,0.0559393070299759,3.31373586066721,241.30388930759,7.94852302524791
0.35,0.47,2.2,1,0.0194171762376312,5.21572542218897,0.0548244870193681,3.83535179594491,279.287590845581,9.12531888139088
0.35,0.47,2.2,2,0.0388299323904472,4.99526629142354,0.0548182469543964,3.6812788094451,268.068105514559,8.77019328021348
0.35,0.47,2.2,3,0.0582382699675442,4.82032224903954,0.0548120083097383,3.55873413591992,259.144489517718,8.49210666323674
0.35,0.47,2.2,4,0.0776421904773319,4.68306148361833,0.0548057710849088,3.46257702871253,252.142397338579,8.27808647389309
0.35,0.47,2.2,5,0.097041695427533,4.57915517339662,0.0547995352794233,3.38954976254098,246.824603738353,8.12054616664456
0.35,0.47,2.2,6,0.116436786325184,4.49683984978087,0.0547933008927973,3.33135317600672,242.586769684701,7.99942311300556
0.35,0.47,2.2,7,0.135827464676637,4.4300638298488,0.0547870679245467,3.2842561821033,239.157200074617,7.90493454455328
0.35,0.47,2.2,8,0.155213731987557,4.37789745289042,0.0547808363741875,3.24756548893355,236.485409885078,7.83545751018571
0.35,0.47,2.2,9,0.174595589762925,4.33560986461459,0.0547746062412358,3.21803048802089,234.334692118004,7.78301054863964
0.35,0.47,2.2,10,0.193973039507037,4.30095097521501,0.0547683775252083,3.19392747115497,232.579527567073,7.74361986340222
0.35,0.47,2.2,11,0.213346082723505,4.27085827304894,0.0547621502256215,3.17294305336925,231.051457183838,7.71190955936732
0.35,0.47,2.2,12,0.232714720915257,4.24503211385937,0.0547559243419923,3.15502521019321,229.746692583345,7.68752796930982
0.35,0.47,2.3,1,0.0194169198561918,5.35994655429744,0.0556210440067295,3.9505176998677,287.673890086281,9.38550221802806
0.35,0.47,2.3,2,0.0388294197442851,5.1332424220209,0.0556147133620667,3.79152617099434,276.0962399967,9.01921272612159
0.35,0.47,2.3,3,0.0582375011733166,4.95493924913757,0.0556083841583154,3.66620836399801,266.970686392188,8.73499349846722
0.35,0.47,2.3,4,0.077641165651636,4.81194409886516,0.0556020563949838,3.56573593996,259.654355909634,8.51092326087178
0.35,0.47,2.3,5,0.0970404146869065,4.70384872184982,0.05559573007158,3.48938436912474,254.094488807377,8.34586923573304
0.35,0.47,2.3,6,0.116435249786105,4.61704959487258,0.0555894051876128,3.42782873374847,249.612051205334,8.21690298359477
0.35,0.47,2.3,7,0.135825672455524,4.54379881830181,0.0555830817425909,3.37610901781948,245.845858264103,8.1113165903194
0.35,0.47,2.3,8,0.155211684200768,4.48839935205282,0.0555767597360233,3.33711929846523,243.006654622417,8.03630709445484
0.35,0.47,2.3,9,0.17459328652676,4.44286472144292,0.0555704391674192,3.3052198930873,240.683762603273,7.9782483402244
0.35,0.47,2.3,10,0.193970480937735,4.40314637878708,0.055564120036288,3.27748007399944,238.663768700307,7.93016105376055
0.35,0.47,2.3,11,0.213343268937247,4.37024204704118,0.0555578023421395,3.25443038269538,236.985306567875,7.89357350101594
0.35,0.47,2.3,12,0.232711652028164,4.34177866647191,0.0555514860844835,3.2345816516996,235.53993608921,7.86462345628415
0.35,0.47,2.4,1,0.0194169198561918,5.4976144787395,0.0564132974134741,4.06068849567284,295.696449105376,9.63413319168201
0.35,0.47,2.4,2,0.0388294197442851,5.26482007950322,0.0564068765965592,3.8969011237623,283.769569135672,9.25695749960637
0.35,0.47,2.4,3,0.0582375011733167,5.08274570838038,0.0564004572410799,3.7685208608428,274.421009668241,8.96590452763758
0.35,0.47,2.4,4,0.0776411656516361,4.93603109226822,0.0563940393465372,3.66513039500754,266.892189456738,8.73519669227393
0.35,0.47,2.4,5,0.0970404146869066,4.82360181142212,0.0563876229124325,3.58536613570503,261.083812806718,8.56239598472648
0.35,0.47,2.4,6,0.116435249786105,4.73217644965445,0.0563812079382672,3.52047145461652,256.358228269971,8.42546436199535
0.35,0.47,2.4,7,0.135825672455524,4.65452278936012,0.0563747944235432,3.46551418246,252.356278786154,8.31223743869919
0.35,0.47,2.4,8,0.155211684200768,4.59331240545541,0.0563683823677626,3.42233284734193,249.211844664785,8.22722531936588
0.35,0.47,2.4,9,0.17459328652676,4.54556935720007,0.0563619717704274,3.3888552449633,246.774029462148,8.16537986046056
0.35,0.47,2.4,10,0.193970480937735,4.50365805112588,0.0563555626310403,3.35941723372742,244.630374414378,8.11340132842207
0.35,0.47,2.4,11,0.213343268937247,4.46770654135643,0.0563491549491038,3.33416478390447,242.791508972762,8.07156374914725
0.35,0.47,2.4,12,0.232711652028164,4.43856002926611,0.056342748724121,3.31373586066721,241.30388930759,8.04135029068561
0.35,0.48,2.1,1,0.0194174834471721,5.18656321161513,0.0543820075044383,3.72751230677369,271.43479591801,8.98787500934043
0.35,0.48,2.1,2,0.0388305466696706,4.96690817647321,0.0543758177040964,3.57744360121806,260.506899478298,8.63755814206504
0.35,0.48,2.1,3,0.0582391911766637,4.79431887867368,0.0543696293126494,3.45928659267797,251.902790126043,8.36621429184096
0.35,0.48,2.1,4,0.0776434184766324,4.65839725655905,0.0543634423296163,3.36609579569105,245.116702548112,8.15649991305635
0.35,0.48,2.1,5,0.097043230077371,4.55573981311444,0.0543572567545165,3.29586426605156,240.002492494381,8.00300456599789
0.35,0.48,2.1,6,0.116438627485988,4.47892417690679,0.0543510725868694,3.24283086052057,236.140637610366,7.89254473750022
0.35,0.48,2.1,7,0.135829612208906,4.41653223772466,0.0543448898261946,3.19977626628326,233.005432669822,7.80648300604302
0.35,0.48,2.1,8,0.155216185751861,4.36753165471551,0.0543387084720121,3.16607319600296,230.551199054893,7.74315974494234
0.35,0.48,2.1,9,0.174598349619907,4.33070458412432,0.054332528523842,3.14092924077067,228.72023411223,7.70056470303875
0.35,0.48,2.1,10,0.193976105317411,4.2999916797451,0.0543263499812047,3.12006547665032,227.200949643122,7.66835961169403
0.35,0.48,2.1,11,0.213349454348056,4.27269900750049,0.0543201728436205,3.10138755479687,225.840836653757,7.64175618948904
0.35,0.48,2.1,12,0.232718398214841,4.24833121873442,0.0543139971106105,3.08481615532574,224.634119126534,7.62017976938561
0.35,0.48,2.2,1,0.0194171762376312,5.32269770160038,0.0551983342902547,3.83535179594491,279.287590845581,9.23266500807318
0.35,0.48,2.2,2,0.0388299323904472,5.09794130178676,0.0551920516743831,3.6812788094451,268.068105514559,8.87324209529669
0.35,0.48,2.2,3,0.0582382699675442,4.91957935049789,0.0551857704885102,3.55873413591992,259.144489517718,8.59173752687386
0.35,0.48,2.2,4,0.0776421904773319,4.7796366551034,0.0551794907321477,3.46257702871253,252.142397338579,8.37503536502541
0.35,0.48,2.2,5,0.097041695427533,4.67369353221439,0.0551732124048076,3.38954976254098,246.824603738353,8.21545820258772
0.35,0.48,2.2,6,0.116436786325184,4.58975504028273,0.0551669355060023,3.33135317600672,242.586769684701,8.09271193812063
0.35,0.48,2.2,7,0.135827464676637,4.5216654321691,0.0551606600352441,3.2842561821033,239.157200074617,7.99690973898428
0.35,0.48,2.2,8,0.155213731987557,4.46847571047199,0.055154385992046,3.24756548893355,236.485409885078,7.92640931738515
0.35,0.48,2.2,9,0.174595589762925,4.42536435777034,0.0551481133759208,3.21803048802089,234.334692118004,7.87313854893007
0.35,0.48,2.2,10,0.193973039507037,4.39003320809529,0.0551418421863816,3.19392747115497,232.579527567073,7.83307556094368
0.35,0.48,2.2,11,0.213346082723505,4.35935522689301,0.0551355724229418,3.17294305336925,231.051457183838,7.80077993540871
0.35,0.48,2.2,12,0.232714720915257,4.33302931888542,0.0551293040851151,3.15502521019321,229.746692583345,7.775898554079
0.35,0.48,2.3,1,0.0194169198561918,5.47013094042253,0.0560093505561376,3.9505176998677,287.673890086281,9.49607491070256
0.35,0.48,2.3,2,0.0388294197442851,5.23899235541373,0.0560029757154187,3.79152617099434,276.0962399967,9.12535092186777
0.35,0.48,2.3,3,0.0582375011733166,5.05719392781103,0.0559966023256707,3.66620836399801,266.970686392188,8.83763639530803
0.35,0.48,2.3,4,0.077641165651636,4.91139648852078,0.0559902303863983,3.56573593996,259.654355909634,8.61076382451881
0.35,0.48,2.3,5,0.0970404146869065,4.80117158023857,0.0559838598971064,3.48938436912474,254.094488807377,8.44358022394732
0.35,0.48,2.3,6,0.116435249786105,4.71265559729162,0.0559774908573001,3.42782873374847,249.612051205334,8.31289707168349
0.35,0.48,2.3,7,0.135825672455524,4.63796229961775,0.0559711232664848,3.37610901781948,245.845858264103,8.20586811315924
0.35,0.48,2.3,8,0.155211684200768,4.58147536620151,0.055964757124166,3.33711929846523,243.006654622417,8.12977110599168
0.35,0.48,2.3,9,0.17459328652676,4.53505102526341,0.0559583924298496,3.3052198930873,240.683762603273,8.07082259730732
0.35,0.48,2.3,10,0.193970480937735,4.49455898782385,0.0559520291830415,3.27748007399944,238.663768700307,8.02196157194407
0.35,0.48,2.3,11,0.213343268937247,4.46101177423823,0.0559456673832481,3.25443038269538,236.985306567875,7.9847310932541
0.35,0.48,2.3,12,0.232711652028164,4.43199479021587,0.0559393070299758,3.2345816516996,235.53993608921,7.95522740097361
0.35,0.48,2.4,1,0.0194169198561918,5.61087165238935,0.0568160149753532,4.06068849567284,295.696449105376,9.74779308289374
0.35,0.48,2.4,2,0.0388294197442851,5.37350903895938,0.0568095483221576,3.8969011237623,283.769569135672,9.36604913078812
0.35,0.48,2.4,3,0.0582375011733167,5.18785399777378,0.0568030831408304,3.7685208608428,274.421009668241,9.07141544293072
0.35,0.48,2.4,4,0.0776411656516361,5.03825570517293,0.056796619430869,3.66513039500754,266.892189456738,8.83782388526297
0.35,0.48,2.4,5,0.0970404146869066,4.92360170933663,0.0567901571917711,3.58536613570503,261.083812806718,8.66279841692033
0.35,0.48,2.4,6,0.116435249786105,4.83036636185525,0.0567836964230349,3.52047145461652,256.358228269971,8.52405676268091
0.35,0.48,2.4,7,0.135825672455524,4.75117988136982,0.0567772371241584,3.46551418246,252.356278786154,8.40929697340951
0.35,0.48,2.4,8,0.155211684200768,4.68876512141531,0.0567707792946402,3.42233284734193,249.211844664785,8.32308043225265
0.35,0.48,2.4,9,0.17459328652676,4.64008834514069,0.0567643229339788,3.3888552449633,246.774029462148,8.26030119956473
0.35,0.48,2.4,10,0.193970480937735,4.59735597979194,0.0567578680416734,3.35941723372742,244.630374414378,8.20750156249877
0.35,0.48,2.4,11,0.213343268937247,4.56070015076783,0.0567514146172229,3.33416478390447,242.791508972762,8.16495961822677
0.35,0.48,2.4,12,0.232711652028164,4.53098385300964,0.0567449626601269,3.31373586066721,241.30388930759,8.13417632836514
0.35,0.49,2.1,1,0.0194174834471721,5.29052772626835,0.0547402250003259,3.72751230677369,271.43479591801,9.09219774148954
0.35,0.49,2.1,2,0.0388305466696706,5.06668710598178,0.0547339944274035,3.57744360121806,260.506899478298,8.73769524829691
0.35,0.49,2.1,3,0.0582391911766637,4.89080227619341,0.0547277652726564,3.45928659267797,251.902790126043,8.4630558253207
0.35,0.49,2.1,4,0.0776434184766324,4.75228145783702,0.0547215375356007,3.36609579569105,245.116702548112,8.2507422095403
0.35,0.49,2.1,5,0.097043230077371,4.64766517796441,0.0547153112157523,3.29586426605156,240.002492494381,8.09528798530909
0.35,0.49,2.1,6,0.116438627485988,4.56937038037172,0.0547090863126276,3.24283086052057,236.140637610366,7.9833489546909
0.35,0.49,2.1,7,0.135829612208906,4.50577760008563,0.054702862825743,3.19977626628326,233.005432669822,7.89608634140354
