PV_gen_share,OcM,REM,Storage_hrs,BackupShare,Storage_LCOH,GreenHydrogen_LCOH,Transport_LCHS,Electricity_LCOH,Total_LCOH
0.65,0.3,3.4,4,0.339553586725564,0.077676521373698,1.26469530142536,0.0545914672355061,2.83547460198638,4.23243789202094
0.65,0.3,3.4,5,0.339553586725564,0.0970956517171225,1.26469530142536,0.0545914672355061,2.83547460198638,4.25185702236436
0.65,0.3,3.4,6,0.339553586725564,0.116514782060547,1.26469530142536,0.0545914672355061,2.83547460198638,4.27127615270779
0.65,0.3,3.4,7,0.339553586725564,0.135933912403972,1.26469530142536,0.0545914672355061,2.83547460198638,4.29069528305121
0.65,0.3,3.4,8,0.339553586725564,0.155353042747396,1.26469530142536,0.0545914672355061,2.83547460198638,4.31011441339464
0.65,0.3,3.4,9,0.339553586725564,0.174772173090821,1.26469530142536,0.0545914672355061,2.83547460198638,4.32953354373806
0.65,0.3,3.4,10,0.339553586725564,0.194191303434245,1.26469530142536,0.0545914672355061,2.83547460198638,4.34895267408149
0.65,0.3,3.4,11,0.339553586725564,0.21361043377767,1.26469530142536,0.0545914672355061,2.83547460198638,4.36837180442491
0.65,0.3,3.4,12,0.339553586725564,0.233029564121094,1.26469530142536,0.0545914672355061,2.83547460198638,4.38779093476834
0.65,0.3,3.5,4,0.321233670595157,0.0776712706133278,1.26070130507571,0.0550983105860386,2.82646898265886,4.21993986893394
0.65,0.3,3.5,5,0.321197149937944,0.0970890882666597,1.26062246456546,0.0550983105860386,2.82629121393782,4.23910107735598
0.65,0.3,3.5,6,0.321197149937944,0.116506905919992,1.26062246456546,0.0550983105860386,2.82629121393782,4.25851889500931
0.65,0.3,3.5,7,0.321197149937944,0.135924723573324,1.26062246456546,0.0550983105860386,2.82629121393782,4.27793671266264
0.65,0.3,3.5,8,0.321197149937944,0.155342541226656,1.26062246456546,0.0550983105860386,2.82629121393782,4.29735453031598
0.65,0.3,3.5,9,0.321197149937944,0.174760358879988,1.26062246456546,0.0550983105860386,2.82629121393782,4.31677234796931
0.65,0.3,3.5,10,0.321197149937944,0.194178176533319,1.26062246456546,0.0550983105860386,2.82629121393782,4.33619016562264
0.65,0.3,3.5,11,0.321197149937944,0.213595994186651,1.26062246456546,0.0550983105860386,2.82629121393782,4.35560798327597
0.65,0.3,3.5,12,0.321197149937944,0.233013811839983,1.26062246456546,0.0550983105860386,2.82629121393782,4.37502580092931
0.65,0.3,3.6,4,0.309985792253646,0.0776680096916963,1.27193331781778,0.0556043705551161,2.85179480225939,4.25700050032397
0.65,0.3,3.6,5,0.309780463563478,0.0970850121146203,1.27149473581053,0.0556043705551161,2.85080589234176,4.27499001082203
0.65,0.3,3.6,6,0.309673099216616,0.116502014537544,1.2712655266896,0.0556043705551161,2.85028907412042,4.29366098590269
0.65,0.3,3.6,7,0.309673099216616,0.135919016960468,1.2712655266896,0.0556043705551161,2.85028907412042,4.31307798832561
0.65,0.3,3.6,8,0.309673099216616,0.155336019383393,1.2712655266896,0.0556043705551161,2.85028907412042,4.33249499074854
0.65,0.3,3.6,9,0.309673099216616,0.174753021806317,1.2712655266896,0.0556043705551161,2.85028907412042,4.35191199317146
0.65,0.3,3.6,10,0.309673099216616,0.194170024229241,1.2712655266896,0.0556043705551161,2.85028907412042,4.37132899559438
0.65,0.3,3.6,11,0.309673099216616,0.213587026652165,1.2712655266896,0.0556043705551161,2.85028907412042,4.39074599801731
0.65,0.3,3.6,12,0.309673099216616,0.233004029075089,1.2712655266896,0.0556043705551161,2.85028907412042,4.41016300044023
0.65,0.3,3.7,4,0.293888379032741,0.0776623401605251,1.27251336189061,0.0561065973878644,2.85310267929672,4.25938497873572
0.65,0.3,3.7,5,0.293058153715401,0.0970722366978927,1.27067842437617,0.0561033096936369,2.84896528223922,4.27281925300692
0.65,0.3,3.7,6,0.292721379011869,0.116486684037471,1.26998004775125,0.0561033096936369,2.84739059025639,4.28996063173875
0.65,0.3,3.7,7,0.292516050321702,0.13590113137705,1.2695546321342,0.0561033096936369,2.84643136777151,4.3079904409764
0.65,0.3,3.7,8,0.292358820191046,0.155315578716628,1.26922906450203,0.0561033096936369,2.84569728143192,4.32634523434422
